StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"6","WA","Cowan","237","4","Madeley","Current","Madeley Primary School","Martindale Ave","","","MADELEY","WA","6065","47764","Primary School","Martindale Ave","MADELEY","","","Main carpark right & through school to u ndercover area or direct from Olivedale through small carpark","-31.8065800","115.8295400","5110301","Assisted","2457","198","7","2"
"6","WA","Cowan","237","4","Marangaroo","Current","Marangaroo Primary School","88 Giralt Rd","","","MARANGAROO","WA","6064","11593","Primary School","88 Giralt Rd","MARANGAROO","","","Access from staff carpark past admin block.","-31.8292000","115.8270000","5110401","Assisted","2040","197","7","2"
"6","WA","Cowan","237","4","Marangaroo Central","Current","Marangaroo Family Centre","46 Highclere Blvd","","","MARANGAROO","WA","6064","11633","Family Centre","Highclere Blvd","MARANGAROO","","","Entrance is on Highclere Boulevard.","-31.8304965","115.8394636","5110424","Assisted","1825","201","5","2"
"6","WA","Cowan","237","4","Marangaroo East","Current","Rawlinson Primary School","27 Rawlinson Dr","","","MARANGAROO","WA","6064","38455","Rawlinson Primary School","Rawlinson Dr","MARANGAROO","","","Main gate leading to Admin building.","-31.8277000","115.8440000","5110426","Assisted","2236","165","6","2"
"6","WA","Cowan","237","4","Pearsall","Current","Pearsall Primary School","Willespie Dr","","","PEARSALL","WA","6065","65708","Primary School","Willespie Dr","PEARSALL","","Western gate only","Western gate from Willespie","-31.7805232","115.8165514","5110847","Assisted","2235","199","6","2"
"6","WA","Cowan","237","4","Sinagra","Current","St Anthony's School","Servite Tce","","","SINAGRA","WA","6065","36412","St Anthony's School","Servite Tce","SINAGRA","","","Access off Servite Tce from carpark at rear of St Anthonys Church.","-31.7492106","115.8042897","5110820","Assisted","2054","273","6","3"
"6","WA","Cowan","237","4","Tapping","Current","Tapping Primary School","St Stephens Cres","","","TAPPING","WA","6065","34122","Primary School","St Stephens Cres","TAPPING","","","Multiple entry to undercover area","-31.7160480","115.7928120","5110712","Assisted","2666","487","7","5"
"6","WA","Cowan","237","4","Tapping South","Appointment","Spring Hill Primary School","50 Spring Hill","","","TAPPING","WA","6065","82882","Spring Hill Primary School","50 Spring Hill","TAPPING","","","Entrance is on Spring Hill.  Car park is directly in front of the Undercover Area","-31.7226147","115.7932625","5110723","Assisted","1071","125","3","2"
"6","WA","Cowan","237","4","Wanneroo","Current","Wanneroo Recreation Centre","275 Scenic Dr","","","WANNEROO","WA","6065","7966","Wanneroo Recreation Centre","275 Scenic Dr","WANNEROO","","","Entrance from Scenic Drive.","-31.7535142","115.7952279","5110803","Assisted","1414","165","4","2"
"6","WA","Cowan","237","4","Wanneroo East","Current","Wanneroo Secondary College","56 Quarkum St","","","WANNEROO","WA","6065","7967","Wanneroo Secondary College","Quarkum St","WANNEROO","Gym","","Gymnasium via steps. Disabled access via tennis courts and admin building.","-31.7571000","115.8150000","5110846","Assisted","2689","335","7","3"
"6","WA","Cowan","237","4","Wanneroo West","Current","Crossways Uniting Church","14 Calabrese Avenue","","","WANNEROO","WA","6065","34099","Crossways Uniting Church","Wanneroo Rd","WANNEROO","","Calabrese Ave","Access off Calabrese Ave.","-31.7792756","115.8076781","5110843","Assisted","1046","117","3","1"
"6","WA","Cowan","237","4","Warwick","Current","Warwick Church of Christ","77 Ellersdale Avenue","","","WARWICK","WA","6024","7588","Church of Christ","Ellersdale Avenue","WARWICK","","","Enter off Ellersdale Ave via footpath or from carpark","-31.8418000","115.8090000","5107317","Assisted","1101","172","3","2"
"6","WA","Cowan","237","4","Warwick West","Current","Hawker Park Primary School","47 Hawker Avenue","","","WARWICK","WA","6024","32812","Hawker Park Primary School","Hawker Ave","WARWICK","","","Off Hawker Ave past admin building.","-31.8393759","115.7967782","5107331","Assisted","1003","119","3","1"
"6","WA","Curtin","238","5","Churchlands","Current","Churchlands Primary School","Cromarty Rd","","","CHURCHLANDS","WA","6018","7602","Churchlands PS","Cromarty Rd  ","CHURCHLANDS","Undercover area","","Through main carpark on Cromarty Rd to enclosed assembly area.","-31.9272000","115.7930000","5109624","Assisted","2083","196","6","2"
"6","WA","Curtin","238","5","Churchlands North","Appointment","Churchlands Senior High School","20 Lucca st","","","CHURCHLANDS","WA","6018","83357","Churchlands SHS","20 Lucca st","CHURCHLANDS","Gymnasium","","","-31.9172898","115.7899902","5109624","Assisted","1072","100","3","1"
"6","WA","Curtin","238","5","City Beach","Current","City Beach Primary School","30 Marapana Rd","","","CITY BEACH","WA","6015","7591","City Beach PS","30 Marapana Rd","CITY BEACH","Undercover Area","","Marapana Rd entry to Library","-31.9355000","115.7650000","5103010","Assisted","1635","124","5","2"
"6","WA","Curtin","238","5","City Beach North","Current","Kapinara Primary School","2 Catesby St","","","CITY BEACH","WA","6015","7592","Kapinara PS","2 Catesdby St","CITY BEACH","Undercover Area","","Driveway on Catesby St.","-31.9256810","115.7627557","5103002","Assisted","1480","84","4","1"
"6","WA","Curtin","238","5","Claremont","Current","Freshwater Bay Primary School","Bay View Tce","","","CLAREMONT","WA","6010","7593","Freshwater Bay PS","Bay View Tce","CLAREMONT","Hall, T1, T4","Princess Rd","Bay View Tce","-31.9856000","115.7820000","5103114","Assisted","2675","336","7","3"
"6","WA","Curtin","238","5","Cottesloe","Current","Cottesloe Civic Centre","109 Broome St","","","COTTESLOE","WA","6011","7594","Civic Centre","109 Broome St  ","COTTESLOE","Lessor Hall","","Double gates on Broome St to Lesser Hall","-31.9933000","115.7560000","5103207","Assisted","2136","181","6","2"
"6","WA","Curtin","238","5","Cottesloe North","Current","North Cottesloe Primary School","100 Eric St","","","COTTESLOE","WA","6011","7595","North Cottesloe PS","100 Eric St","COTTESLOE","Undercover Area","","Entrance off Eric Street car park.","-31.9896000","115.7650000","5103213","Assisted","2205","336","6","3"
"6","WA","Curtin","238","5","Cottesloe South","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","Curtin","238","5","Dalkeith","Current","Dalkeith Primary School","44 Circe Cir N","","","DALKEITH","WA","6009","7598","Dalkeith PS","44 Circle Cir N","DALKEITH","Undercover Area","","In main hall. Entrance off quadrangle from Circe Cir.","-31.9965000","115.7970000","5103533","Assisted","2359","144","6","2"
"6","WA","Curtin","238","5","Doubleview","Appointment","Doubleview Primary School","273 Flamborough Street","","","DOUBLEVIEW","WA","6018","32458","Doubleview PS","273 Flamborough Street  ","DOUBLEVIEW","Undercover Area","","Flamborough St","-31.8970620","115.7790690","5108817","Assisted","2334","642","6","6"
"6","WA","Curtin","238","5","Doubleview (Curtin)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","Curtin","238","5","Doubleview North","Appointment","International School of WA","203 St Brigids Tce","","","DOUBLEVIEW","WA","6018","83305","International School of WA","203 St Brigids Tce","DOUBLEVIEW","","","","-31.8984508","115.7776616","5108817","Assisted","1470","100","4","1"
"6","WA","Curtin","238","5","Floreat","Current","Floreat Park Primary School","38 Chandler Ave W","","","FLOREAT","WA","6014","7600","Floreat Park PS","38 Chandler Ave W  ","FLOREAT","Undercover Area","","Outdoor covered area via Chandler Ave W","-31.9369000","115.7920000","5103308","Assisted","2114","186","6","2"
"6","WA","Curtin","238","5","Floreat East","Current","Floreat Park Primary School Kindergarten","122 Birkdale St","","","FLOREAT","WA","6014","7601","Floreat Park PS Kindergarten","122 Birkdale St  ","FLOREAT","","","Birkdale St","-31.9392000","115.8020000","5103311","Assisted","1189","72","3","1"
"6","WA","Curtin","238","5","Innaloo","Appointment","Yuluma Primary School","21 Ambrose St","","","INNALOO","WA","6018","8186","Yuluma PS","21 Ambrose St","INNALOO","Undercover Area","","Off Ambrose Street.","-31.8915826","115.7901524","5108819","Assisted","3046","450","8","4"
"6","WA","Curtin","238","5","Innaloo North","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","Curtin","238","5","Jolimont","Current","Jolimont Primary School","657 Hay St","","","JOLIMONT","WA","6014","7607","Jolimont PS","657 Hay St","JOLIMONT","Undercover Area","","Main gate on Hay St.","-31.9488000","115.8090000","5104205","Assisted","1924","199","5","2"
"6","WA","Curtin","238","5","Karrinyup South (Curtin)","Current","Newborough Primary School","178 Newborough St","","","KARRINYUP","WA","6018","71034","Newborough Primary School","178 Newborough St","KARRINYUP","","","","-31.8844710","115.7815930","5108924","Assisted","1341","0","4","0"
"6","WA","Curtin","238","5","Leederville West","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","Curtin","238","5","Mosman Park","Current","St Hilda's Anglican School for Girls Chidley Campus","Chidley Campus","McCabe St","","MOSMAN PARK","WA","6012","7614","St Hilda's Anglican School for Girls Chidley Campus","Chidley Campus McCabe St ","MOSMAN PARK","The Cortile, Wright Bennett Centre","","Carpark off Mcabe Street.","-32.0206000","115.7740000","5103409","Assisted","2203","180","6","2"
"6","WA","Curtin","238","5","Mount Claremont","Current","Mount Claremont Primary School","103 Alfred Rd","","","MT CLAREMONT","WA","6010","7606","Mount Claremont PS","103 Alfred Rd  ","MT CLAREMONT","Undercover Area","","Gates on Jacaranda Ave","-31.9686000","115.7820000","5103619","Assisted","2440","255","7","3"
"6","WA","Curtin","238","5","Mount Claremont East","Current","Moerlina School","16 Brockway Rd","","","MT CLAREMONT","WA","6010","60353","Moerlina School","16 Brockway Rd","MT CLAREMONT","Carnaby Room","","Brockway Rd","-31.9534730","115.7910500","5103625","Assisted","588","89","2","1"
"6","WA","Curtin","238","5","Nedlands Central","Current","UWA Nedlands Cafeteria","Clifton St","","","NEDLANDS","WA","6009","7619","UWA Nedlands Cafeteria","Clifton St","NEDLANDS","Cafeteria","Car Park 42","Stirling Hwy","-31.9771000","115.8120000","5103526","Assisted","634","192","2","2"
"6","WA","Curtin","238","5","Nedlands North","Current","Hollywood Primary School","117 Monash Ave","","","NEDLANDS","WA","6009","7621","Hollywood PS","117 Monash Ave","NEDLANDS","Staff Room","","Entrance off Monash Ave.","-31.9700000","115.8080000","5103512","Assisted","1660","323","5","3"
"6","WA","Curtin","238","5","Nedlands South","Current","Nedlands Primary School","35 Kingsway","","","NEDLANDS","WA","6009","7622","Nedlands PS","35 Kingsway  ","NEDLANDS","Undercover Area","Viewway for disabled","School entrance on Viewway","-31.9844000","115.8130000","5103511","Assisted","2314","223","6","2"
"6","WA","Curtin","238","5","Peppermint Grove","Appointment","Presbyterian Ladies College","2 View St","","","PEPPERMINT GROVE","WA","6011","7597","Presbyterian Ladies College","2 View St","PEPPERMINT GROVE","Gymnasium","","","-31.9947410","115.7676400","5103401","Assisted","1966","209","5","2"
"6","WA","Curtin","238","5","Scarborough (Curtin)","Current","Scarborough Uniting Church","121 Northstead St","","","SCARBOROUGH","WA","6019","8195","Uniting Church","121 Northstead St  ","SCARBOROUGH","Hall","","Main entrance in Moorland Street. Reques ted posters not be attached to building or front sign.","-31.8906000","115.7720000","5109202","Assisted","727","146","2","2"
"6","WA","Curtin","238","5","Scarborough Central (Curtin)","Current","Scarborough Primary School","60 Hinderwell St","","","SCARBOROUGH","WA","6019","8196","Scarborough PS","60 Hinderwell St  ","SCARBOROUGH","Undercover Area","","","-31.8969796","115.7665551","5109217","Assisted","1438","275","4","3"
"6","WA","Curtin","238","5","Shenton Park West","Current","Shenton Park Community Centre","240 Onslow Rd","","","SHENTON PARK","WA","6008","7628","Community Centre","240 Onslow Rd","SHENTON PARK","","","Onslow Rd","-31.9604940","115.8108500","5104217","Assisted","2250","195","6","2"
"6","WA","Curtin","238","5","Subiaco","Current","Subiaco Community Centre","203 Bagot Rd","","","SUBIACO","WA","6008","7629","Subiaco Community Centre","203 Bagot Rd","SUBIACO","","","Bagot Rd.","-31.9507000","115.8250000","5104228","Assisted","1374","263","4","3"
"6","WA","Curtin","238","5","Subiaco Central","Current","Subiaco Primary School","271 Bagot Rd","","","SUBIACO","WA","6008","46574","Subiaco PS","271 Bagot Rd","SUBIACO","Hall","","Bagot Rd","-31.9504300","115.8228920","5104228","Assisted","2296","679","6","6"
"6","WA","Curtin","238","5","Swanbourne","Current","Swanbourne Primary School","3 Narla Rd","","","SWANBOURNE","WA","6010","7633","Swanbourne PS","3 Narla Rd","SWANBOURNE","Hall","","Through car park on Narla Rd.","-31.9837000","115.7700000","5103101","Assisted","1997","101","5","1"
"6","WA","Curtin","238","5","Wembley Central","Current","Westcity Church of Christ","63 Nanson St","","","WEMBLEY","WA","6014","7634","Westcity Church of Christ","63 Nanson St","WEMBLEY","Hall","","Entrance at rear right hand side of church via car park on Nanson St","-31.9353000","115.8150000","5104327","Assisted","914","68","3","1"
"6","WA","Curtin","238","5","Wembley Downs","Current","Wembley Downs Primary School","39 Bournemouth Cres","","","WEMBLEY DOWNS","WA","6019","8199","Wembley Downs PS","39 Bournemouth Cres","WEMBLEY DOWNS","Art and Music Room","","Bushey Rd.","-31.9097000","115.7700000","5109612","Assisted","2545","210","7","2"
"6","WA","Curtin","238","5","Wembley North","Current","Lake Monger Primary School","26 Dodd St","","","WEMBLEY","WA","6014","7635","Lake Monger PS","26 Dodd St","WEMBLEY","Undercover Area","","","-31.9238130","115.8213090","5104311","Assisted","1310","340","4","3"
"6","WA","Curtin","238","5","Wembley West","Current","Wembley Primary School","41 Grantham St","","","WEMBLEY","WA","6014","7637","Wembley PS","41 Gratham St","WEMBLEY","Enclosed Veranda","","Access from either Simper or Alexander St.","-31.9347000","115.8100000","5104320","Assisted","2396","273","6","3"
"6","WA","Curtin","238","5","West Leederville","Appointment","West Leederville Primary School","58 Northwood St","","","WEST LEEDERVILLE","WA","6007","7613","West Leederville PS","58 Northwood St","WEST LEEDERVILLE","Hall","","Woolwich St.","-31.9391000","115.8330000","5104339","Assisted","2118","325","6","3"
"6","WA","Curtin","238","5","Woodlands","Current","Woodlands Primary School","7 Bentwood Ave","","","WOODLANDS","WA","6018","8200","Woodlands PS","7 Brentwood Ave","WOODLANDS","Undercover Area","","Teakwood Ave.","-31.9103000","115.7900000","5109610","Assisted","2142","216","6","2"
