polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Mt Pleasant,115.845,Tangney,assisted wheelchair access,Mt Pleasant Primary School,8/9/13,FALSE,Queens Rd   MT PLEASANT WA 6153,,WA,-32.0296,TRUE,FALSE,,,,,,,,,
Melville South,115.806,Tangney,assisted wheelchair access,Melville Senior High School,7 Sep 2013 8:00-18:00,FALSE,Potts St   MELVILLE WA 6156,,WA,-32.0465,FALSE,FALSE,,,,,,,,,
Parkwood (Tangney),115.9133849,Tangney,assisted wheelchair access,Parkwood Primary School,7 Sep 2013 8:00-18:00,FALSE,Zelkova Way PARKWOOD WA 6147,,WA,-32.0425879,FALSE,FALSE,,,,,,,,,
Bull Creek East,115.869,Tangney,"LOSCEE (Old Library), no wheelchair access",Oberthur Primary School,8/9/13,TRUE,Nicholls Cres   BULL CREEK WA 6149,,WA,-32.0592,FALSE,FALSE,,,,,,,,,
Merri,144.988,Wills,"Multi-purpose Room, assisted wheelchair access",Merri Creek Primary School,7 Sep 2013 8:00-18:00,FALSE,Miller St FITZROY NORTH VIC 3068,,VIC,-37.7771,FALSE,FALSE,,,,,,,,,
Melbourne (Wills),144.9667679,Wills,assisted wheelchair access,Melbourne City Town Hall,7 Sep 2013 8:00-18:00,FALSE,90-130 Swanston St   MELBOURNE VIC 3000,,VIC,-37.8148203,FALSE,FALSE,,,,,,,,,
Lake Park,144.966822,Wills,assisted wheelchair access,Lake Park Kindergarten,7 Sep 2013 8:00-18:00,TRUE,20A Carr St   COBURG NORTH VIC 3058,Booth Reviews,VIC,-37.7303448,FALSE,TRUE,,,,,,,,,
Fawkner North,144.971,Wills,assisted wheelchair access,John Fawkner Secondary College,7 Sep 2013 8:00-18:00,FALSE,Jukes Rd   FAWKNER VIC 3060,,VIC,-37.7032,FALSE,FALSE,,,,,,,,,
Brunswick East,144.9791956,Wills,assisted wheelchair access,Holy Trinity Serbian Church,7 Sep 2013 8:00-18:00,FALSE,cnr Nicholson St & Glenlyon Rd BRUNSWICK EAST VIC 3057,Booth Reviews,VIC,-37.7735328,FALSE,FALSE,,,,,,,,,
Pascoe Vale West,144.928,Wills,assisted wheelchair access,Glenroy/Oak Park Baptist Church,7 Sep 2013 8:00-18:00,FALSE,Watt Ave   OAK PARK VIC 3046,,VIC,-37.7198,FALSE,FALSE,,,,,,,,,
Glenroy West,144.909,Wills,assisted wheelchair access,Glenroy West Primary School,7 Sep 2013 8:00-18:00,FALSE,York St   GLENROY VIC 3046,,VIC,-37.7054,FALSE,FALSE,,,,,,,,,
Glenroy North,144.921944,Wills,assisted wheelchair access,Glenroy Specialist School,7 Sep 2013 8:00-18:00,FALSE,208 Hilton St GLENROY VIC 3046,,VIC,-37.699702,FALSE,FALSE,,,,,,,,,
Moomba Park,144.967,Wills,assisted wheelchair access,Moomba Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Anderson Rd   FAWKNER VIC 3060,,VIC,-37.6967,FALSE,FALSE,,,,,,,,,
Knox Gardens,145.229,Aston,assisted wheelchair access,Knox Gardens Primary School,7 Sep 2013 8:00-18:00,FALSE,Argyle Way   WANTIRNA SOUTH VIC 3152,,VIC,-37.8827,FALSE,FALSE,,,,,,,,,
Doncaster Park,145.113,Menzies,no wheelchair access,Doncaster Park Kindergarten,7 Sep 2013 8:00-18:00,FALSE,18 Studley St DONCASTER VIC 3108,,VIC,-37.7822,FALSE,FALSE,,,,,,,,,
Doncaster Central,145.137,Menzies,assisted wheelchair access,Doncaster Secondary College,7 Sep 2013 8:00-18:00,FALSE,Church Rd   DONCASTER VIC 3108,,VIC,-37.7841,FALSE,FALSE,,,,,,,,,
Croydon Hills (Menzies),145.272,Menzies,assisted wheelchair access,Croydon Hills Primary School,7 Sep 2013 8:00-18:00,FALSE,Campaspe Dr CROYDON HILLS VIC 3136,,VIC,-37.7763,FALSE,FALSE,,,,,,,,,
Donburn,145.166,Menzies,assisted wheelchair access,Donburn Primary School,8/9/13,TRUE,Colchester Dr   DONCASTER EAST VIC 3109,,VIC,-37.7877,FALSE,TRUE,,,,,,,,,
Bulleen,145.095,Menzies,assisted wheelchair access,Bulleen Heights School,8/9/13,TRUE,Pleasant Rd   BULLEEN VIC 3105,,VIC,-37.7634,FALSE,FALSE,,,,,,,,,
Lower Templestowe,145.104,Menzies,assisted wheelchair access,Bullen Heights School (Manningham Rd Campus),7 Sep 2013 8:00-18:00,FALSE,221 Manningham Rd   TEMPLESTOWE LOWER VIC 3107,,VIC,-37.7721,FALSE,FALSE,,,,,,,,,
Doncaster East PPVC,145.173721,Menzies,assisted wheelchair access,Doncaster East Uniting Church,7 Sep 2013 8:00-18:00,FALSE,152 Andersons Creek Rd DONCASTER EAST VIC 3109,,VIC,-37.763039,FALSE,FALSE,,,,,,,,,
Doncaster Gardens,145.148,Menzies,assisted wheelchair access,Doncaster Gardens Primary School,7 Sep 2013 8:00-18:00,FALSE,Dehnert St   DONCASTER EAST VIC 3109,,VIC,-37.782,FALSE,FALSE,,,,,,,,,
Doncaster,145.13,Menzies,assisted wheelchair access,Doncaster Church of Christ,7 Sep 2013 8:00-18:00,FALSE,cnr Doncaster Rd & Short St DONCASTER VIC 3108,,VIC,-37.7881,FALSE,FALSE,,,,,,,,,
Doncaster East,145.159,Menzies,no wheelchair access,Doncaster East Secondary College,7 Sep 2013 8:00-18:00,FALSE,20 George St   DONCASTER EAST VIC 3109,,VIC,-37.7822,FALSE,FALSE,,,,,,,,,
Riverton,115.9,Tangney,"Music Room & Room 12, no wheelchair access",Riverton Primary School,8/9/13,TRUE,Corinthian Rd E   RIVERTON WA 6148,,WA,-32.0342,FALSE,TRUE,,,,,,,,,
Campbell,149.156,Fraser,full wheelchair access,Campbell Primary School,7 Sep 2013 8:00-18:00,TRUE,Chauvel St   CAMPBELL ACT 2601,Booth Reviews,ACT,-35.2903,FALSE,TRUE,,,,,,,,,
Canning Vale South,115.911,Tangney,"Undercover Wet Area, assisted wheelchair access",Ranford Primary School,7 Sep 2013 8:00-18:00,FALSE,Orkney Cres CANNING VALE WA 6155,,WA,-32.094,FALSE,FALSE,,,,,,,,,
Newmarket,144.925,Melbourne,"Community Meeting Hall, assisted wheelchair access",Kensington Community High School,7 Sep 2013 8:00-18:00,FALSE,405 Racecourse Rd NEWMARKET VIC 3031,,VIC,-37.7878,FALSE,FALSE,,,,,,,,,
Kensington,144.927,Melbourne,assisted wheelchair access,Kensington Primary School,8/9/13,TRUE,McCracken St KENSINGTON VIC 3031,,VIC,-37.7928,FALSE,TRUE,,,,,,,,,
Delbridge,144.988,Melbourne,"Teacher Development Unit Centre, assisted wheelchair access",Fitzroy High School,8/9/13,FALSE,cnr Michael & Falconer Sts FITZROY NORTH VIC 3068,,VIC,-37.7849,TRUE,FALSE,,,,,,,,,
Fitzroy North (Melbourne),144.984,Melbourne,no wheelchair access,Fitzroy North Primary School,7 Sep 2013 8:00-18:00,FALSE,Fergie St   FITZROY NORTH VIC 3068,,VIC,-37.7846,FALSE,FALSE,,,,,,,,,
Fitzroy,144.982,Melbourne,"Hall, assisted wheelchair access",Fitzroy Primary School,8/9/13,TRUE,319 George St FITZROY VIC 3065,,VIC,-37.7994,FALSE,FALSE,,,,,,,,,
Kensington Central,144.928814,Melbourne,no wheelchair access,Holy Rosary School,8/9/13,TRUE,37 Gower St KENSINGTON VIC 3031,,VIC,-37.795176,FALSE,TRUE,,,,,,,,,
Abbotsford,144.993542,Melbourne,assisted wheelchair access,Collingwood Senior Citizens Centre,7 Sep 2013 8:00-18:00,FALSE,Eddy Court ABBOTSFORD VIC 3067,Booth Reviews,VIC,-37.8034688,TRUE,FALSE,,,,,,,,,
Richmond West,144.996,Melbourne,"Ground Floor Community Room, assisted wheelchair access",Community Hall 106,7 Sep 2013 8:00-18:00,FALSE,106 Elizabeth St   RICHMOND VIC 3121,,VIC,-37.8153,FALSE,FALSE,,,,,,,,,
Richmond North,144.996,Melbourne,"Ground Floor Community Room, assisted wheelchair access",Community Hall 110,7 Sep 2013 8:00-18:00,FALSE,110 Elizabeth St   RICHMOND VIC 3121,,VIC,-37.8153,FALSE,FALSE,,,,,,,,,
East Melbourne,144.9815267,Melbourne,assisted wheelchair access,Dallas Brooks Centre,8/9/13,FALSE,300 Albert St EAST MELBOURNE VIC 3002,,VIC,-37.8100278,TRUE,FALSE,,,,,,,,,
Brassall,152.739,Blair,assisted wheelchair access,Brassall Congregational Church Hall,7 Sep 2013 8:00-18:00,FALSE,3 Jellicoe St   BRASSALL QLD 4305,,QLD,-27.5942,FALSE,FALSE,,,,,,,,,
Bundamba,152.811,Blair,assisted wheelchair access,Bremer Institute of TAFE,7 Sep 2013 8:00-18:00,FALSE,Mary St   BUNDAMBA QLD 4304,,QLD,-27.6043,FALSE,FALSE,,,,,,,,,
Giralang,149.094,Fraser,full wheelchair access,Giralang Primary School,7 Sep 2013 8:00-18:00,TRUE,Canopus Cres   GIRALANG ACT 2617,Booth Reviews,ACT,-35.2137,FALSE,TRUE,,,,,,,,,
Fraser Central,149.043,Fraser,assisted wheelchair access,Fraser Primary School,8/9/13,TRUE,Tillyard Drive FRASER ACT 2615,,ACT,-35.1918,FALSE,TRUE,,,,,,,,,
Australian High Commission,168.3220289,All,"phone: +678 22777, fax: +678 23948, web: http://www.vanuatu.embassy.gov.au/, exact latitude/longitude not provided by AEC","VANUATU, Port Vila",contact the polling place,FALSE,"Winston Churchill Ave, Port Vila, VANUATU",,Overseas,-17.734818,FALSE,FALSE,,,,,,,,,
Australian Embassy,105.8260943,All,"phone: +84 4 3774 0100, fax: +84 4 3774 0111, web: http://www.vietnam.embassy.gov.au/, exact latitude/longitude not provided by AEC","VIETNAM, Hanoi",contact the polling place,FALSE,"8 Dao Tan Street, Ba Dinh District, Hanoi, VIETNAM",,Overseas,21.0358515,FALSE,FALSE,,,,,,,,,
Australian Consulate General,106.6296638,All,"phone: +84 8 3521 8100, fax: +84 8 3521 8101, web: http://www.hcmc.vietnam.embassy.gov.au/, exact latitude/longitude not provided by AEC","VIETNAM, Ho Chi Minh City",contact the polling place,FALSE,"20th Floor, Vincom Centre, 47 Ly Tu Trong St, District 1, Ho Chi Minh City, VIETNAM",,Overseas,10.8230989,TRUE,FALSE,,,,,,,,,
Gordonvale,145.784,Kennedy,full wheelchair access,Gordonvale State School,7 Sep 2013 8:00-18:00,FALSE,28 George St   GORDONVALE QLD 4865,,QLD,-17.0902,FALSE,FALSE,,,,,,,,,
Australian Embassy,31.0868326,All,"phone: +263 4 853 235 55, fax: +263 4 870 566, web: http://www.zimbabwe.embassy.gov.au/, exact latitude/longitude not provided by AEC","ZIMBABWE, Harare",contact the polling place,FALSE,"1 Green Close, Borrowdale, Harare, ZIMBABWE",,Overseas,-17.7626593,FALSE,FALSE,,,,,,,,,
Brisbane City (Blair),153.02599,Blair,assisted wheelchair access,80 George St,7 Sep 2013 8:00-18:00,FALSE,80 George St BRISBANE CITY QLD 4000,Booth Reviews,QLD,-27.473419,TRUE,FALSE,,,,,,,,,
Gungahlin,149.124,Fraser,assisted wheelchair access,Burgmann Anglican School,7 Sep 2013 8:00-18:00,FALSE,The Valley Ave GUNGAHLIN ACT 2912,,ACT,-35.1885,FALSE,FALSE,,,,,,,,,
Blackstone,152.800169,Blair,no wheelchair access,Blackstone Bushland Centre,7 Sep 2013 8:00-18:00,FALSE,9 Mary St BLACKSTONE QLD 4304,,QLD,-27.626896,FALSE,FALSE,,,,,,,,,
Sadliers Crossing,152.749,Blair,"School Hall, assisted wheelchair access",Blair State School,7 Sep 2013 8:00-18:00,FALSE,Burnett St   SADLIERS CROSSING QLD 4305,,QLD,-27.6127,FALSE,FALSE,,,,,,,,,
Dickson,149.139,Fraser,full wheelchair access,Daramalan College,7 Sep 2013 8:00-18:00,FALSE,Cowper St   DICKSON ACT 2602,,ACT,-35.2535,FALSE,FALSE,,,,,,,,,
Wreck Bay,150.697,Fraser,assisted wheelchair access,Community Office,7 Sep 2013 8:00-18:00,FALSE,Wreck Bay Rd WRECK BAY ACT 2540,,ACT,-35.159,FALSE,FALSE,,,,,,,,,
Evatt,149.076,Fraser,full wheelchair access,Evatt Primary School,7 Sep 2013 8:00-18:00,FALSE,Heydon Cres   EVATT ACT 2617,Booth Reviews,ACT,-35.2071,TRUE,FALSE,,,,,,,,,
Downer,149.145,Fraser,full wheelchair access,Downer Community Centre,7 Sep 2013 8:00-18:00,FALSE,Frencham Pl   DOWNER ACT 2602,Booth Reviews,ACT,-35.2445,FALSE,FALSE,,,,,,,,,
Forde,149.143181,Fraser,assisted wheelchair access,Burgmann Anglican School Forde,7 Sep 2013 8:00-18:00,FALSE,"Francis Forde Blvd, FORDE ACT 2914",,ACT,-35.1708975,FALSE,FALSE,,,,,,,,,
Yamanto,152.74995,Blair,"School Hall, assisted wheelchair access",Amberley District State School,7 Sep 2013 8:00-18:00,FALSE,37 Deebing Creek Road YAMANTO QLD 4305,,QLD,-27.65731,FALSE,FALSE,,,,,,,,,
Lennox Head,153.591,Richmond,assisted wheelchair access,Lennox Head Public School,7 Sep 2013 8:00-18:00,TRUE,25 Byron St   LENNOX HEAD NSW 2478,Booth Reviews,NSW,-28.7943,FALSE,FALSE,,,,,,,,,
Main Arm Upper,153.4127002,Richmond,no wheelchair access,Main Arm Upper Public School,7 Sep 2013 8:00-18:00,FALSE,1129 Main Arm Rd   UPPER MAIN ARM NSW 2482,,NSW,-28.4987106,FALSE,FALSE,,,,,,,,,
Modanville,153.2974935,Richmond,no wheelchair access,Modanville Public School,7 Sep 2013 8:00-18:00,FALSE,877 Dunoon Rd   MODANVILLE NSW 2480,,NSW,-28.7313511,FALSE,FALSE,,,,,,,,,
Murwillumbah PPVC,153.4026459,Richmond,assisted wheelchair access,Murwillumbah Railway Station,7 Sep 2013 8:00-18:00,FALSE,Tweed Valley Way SOUTH MURWILLUMBAH NSW 2484,,NSW,-28.32966,FALSE,FALSE,,,,,,,,,
Sea Lake,142.8535869,Mallee,"Off Mudge St, assisted wheelchair access",Andrew McClelland Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,166 Best St   SEA LAKE VIC 3533,,VIC,-35.5047009,FALSE,FALSE,,,,,,,,,
Westgrove,144.659,Lalor,"Gymnasium, assisted wheelchair access",Westgrove Primary School,7 Sep 2013 8:00-18:00,FALSE,37A Thames Blvd   WERRIBEE VIC 3030,,VIC,-37.8793,FALSE,FALSE,,,,,,,,,
Werribee Central,144.659,Lalor,"Multi Purpose room, assisted wheelchair access",Werribee Primary School,8/9/13,TRUE,2 Deutgam St   WERRIBEE VIC 3030,,VIC,-37.9065,FALSE,FALSE,,,,,,,,,
Galvin Park,144.76898,Lalor,assisted wheelchair access,Werribee Church of Christ,7 Sep 2013 8:00-18:00,FALSE,200 Tarneit Rd WERRIBEE VIC 3030,,VIC,-37.86547,FALSE,FALSE,,,,,,,,,
Truganina South,144.7255092,Lalor,"Gymnasium, assisted wheelchair access",Truganina South Primary School,7 Sep 2013 8:00-18:00,FALSE,3-19 Parkvista Dr TRUGANINA VIC 3029,,VIC,-37.86407,FALSE,FALSE,,,,,,,,,
Mildura MALLEE PPVC,142.1642742,Mallee,assisted wheelchair access,116 Eighth St,7 Sep 2013 8:00-18:00,FALSE,116 Eighth St MILDURA VIC 3500,,VIC,-34.1863607,FALSE,FALSE,,,,,,,,,
Glenorden,144.676887,Lalor,assisted wheelchair access,Wyndham Park Primary School,7 Sep 2013 8:00-18:00,FALSE,57-77 Kookaburra Ave WERRIBEE VIC 3030,,VIC,-37.883858,FALSE,FALSE,,,,,,,,,
Werribee,144.696314,Lalor,"West Entry Function rooms 1-3, full wheelchair access",Wyndham Civic Centre,7 Sep 2013 8:00-18:00,FALSE,45 Princes Hwy WERRIBEE VIC 3030,,VIC,-37.953869,FALSE,FALSE,,,,,,,,,
Woodville,144.691,Lalor,"Gymnasium, assisted wheelchair access",Woodville Primary School,7 Sep 2013 8:00-18:00,FALSE,33 Warringa Cres   HOPPERS CROSSING VIC 3029,,VIC,-37.8837,FALSE,FALSE,,,,,,,,,
Wagga Wagga South,147.367,Riverina,assisted wheelchair access,South Wagga Public School,7 Sep 2013 8:00-18:00,FALSE,Edward St   WAGGA WAGGA NSW 2650,,NSW,-35.1194,FALSE,FALSE,,,,,,,,,
Rosewood,147.862,Riverina,no wheelchair access,Rosewood Public School,7 Sep 2013 8:00-18:00,FALSE,Humula St   ROSEWOOD NSW 2652,,NSW,-35.6705,FALSE,FALSE,,,,,,,,,
San Isidore,147.294,Riverina,assisted wheelchair access,Our Lady of Blessed Eucharist Church Hall,7 Sep 2013 8:00-18:00,FALSE,Michael Ave   SAN ISIDORE NSW 2650,,NSW,-35.1286,FALSE,FALSE,,,,,,,,,
Wyalong,147.243,Riverina,assisted wheelchair access,Old Wyalong Council Chambers,7 Sep 2013 8:00-18:00,FALSE,Neeld St   WYALONG NSW 2671,,NSW,-33.926,FALSE,FALSE,,,,,,,,,
Wagga Wagga North,147.379,Riverina,no wheelchair access,North Wagga Public School,8/9/13,FALSE,Hampden Ave   NORTH WAGGA WAGGA NSW 2650,,NSW,-35.0965,TRUE,FALSE,,,,,,,,,
Narrandera PPVC,146.552963,Riverina,assisted wheelchair access,New Criterion Hotel,7 Sep 2013 8:00-18:00,FALSE,100 East St NARRANDERA NSW 2700,,NSW,-34.745419,FALSE,FALSE,,,,,,,,,
Rankins Springs,146.262,Riverina,assisted wheelchair access,Rankins Springs War Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Boomerang St   RANKINS SPRINGS NSW 2669,,NSW,-33.8418,FALSE,FALSE,,,,,,,,,
Forest Hill PPVC,147.4650897,Riverina,"no wheelchair access, exact latitude/longitude not provided by AEC",Public Schools,7 Sep 2013 8:00-18:00,FALSE,Sturt Hwy FOREST HILL NSW 2651,,NSW,-35.1476643,FALSE,FALSE,,,,,,,,,
Leeton Parkview,146.397,Riverina,assisted wheelchair access,Parkview Public School,7 Sep 2013 8:00-18:00,FALSE,Park Ave   LEETON NSW 2705,,NSW,-34.5624,FALSE,FALSE,,,,,,,,,
Griffith,146.041,Riverina,assisted wheelchair access,PCYC Griffith,7 Sep 2013 8:00-18:00,FALSE,Olympic St GRIFFITH NSW 2680,,NSW,-34.2864,FALSE,FALSE,,,,,,,,,
Manjimup East,116.152,O'Connor,full wheelchair access,East Manjimup Primary School,7 Sep 2013 8:00-18:00,FALSE,O'Connor St   MANJIMUP WA 6258,,WA,-34.2441,FALSE,FALSE,,,,,,,,,
Elleker,117.73,O'Connor,assisted wheelchair access,Elleker Hall,7 Sep 2013 8:00-18:00,FALSE,Hassell St ELLEKER WA 6330,,WA,-35.0081,FALSE,FALSE,,,,,,,,,
Corrigin,117.8762078,O'Connor,full wheelchair access,Corrigin Senior Citizens Centre,7 Sep 2013 8:00-18:00,FALSE,Lynch St CORRIGIN WA 6375,,WA,-32.3259202,FALSE,FALSE,,,,,,,,,
Cranbrook,117.5468989,O'Connor,assisted wheelchair access,Cranbrook Hall,7 Sep 2013 8:00-18:00,FALSE,Climie St CRANBROOK WA 6321,,WA,-34.3014545,FALSE,FALSE,,,,,,,,,
Cuballing,117.173,O'Connor,no wheelchair access,Cuballing Agricultural Hall,7 Sep 2013 8:00-18:00,FALSE,Campbell St CUBALLING WA 6311,,WA,-32.8209,FALSE,FALSE,,,,,,,,,
Dalyup,121.565,O'Connor,assisted wheelchair access,Dalyup Progress Assoc Hall,7 Sep 2013 8:00-18:00,FALSE,South Coast Hwy   DALYUP WA 6450,,WA,-33.7005,FALSE,FALSE,,,,,,,,,
Denmark,117.359,O'Connor,full wheelchair access,Denmark Recreation Centre,7 Sep 2013 8:00-18:00,FALSE,Brazier St   DENMARK WA 6333,Booth Reviews,WA,-34.9675,TRUE,FALSE,,,,,,,,,
Dumbleyung,117.739,O'Connor,assisted wheelchair access,Dumbleyung Primary School,7 Sep 2013 8:00-18:00,FALSE,Taylor St   DUMBLEYUNG WA 6350,,WA,-33.3127,FALSE,FALSE,,,,,,,,,
Duranillin,116.803,O'Connor,full wheelchair access,Duranillin Hall,7 Sep 2013 8:00-18:00,FALSE,Farrell St DURANILLIN WA 6393,,WA,-33.5161,FALSE,FALSE,,,,,,,,,
Kalgoorlie East,121.486,O'Connor,full wheelchair access,East Kalgoorlie Primary School,7 Sep 2013 8:00-18:00,FALSE,Mafeking St   WILLIAMSTOWN WA 6430,,WA,-30.7469,FALSE,FALSE,,,,,,,,,
Toorak,145.019,Higgins,assisted wheelchair access,Toorak Uniting Church,7 Sep 2013 8:00-18:00,FALSE,603 Toorak Rd   TOORAK VIC 3142,Booth Reviews,VIC,-37.8415,FALSE,FALSE,,,,,,,,,
Toorak Central,145.01,Higgins,assisted wheelchair access,Toorak Primary School,8/9/13,TRUE,Canterbury Rd   TOORAK VIC 3142,,VIC,-37.845,FALSE,TRUE,"Plus a smorgasbord of international delights"":(http://www.theweeklyreviewstonnington.com.au/story/1750723/federal-election-toorak-primary-fundraiser-takes-the-cake)""",,,,,,,,
Cranbourne North (Holt),145.3089466,Holt,assisted wheelchair access,Alkira Secondary College,7 Sep 2013 8:00-18:00,FALSE,15 Nurture Ave CRANBOURNE NORTH VIC 3977,,VIC,-38.0731562,FALSE,FALSE,,,,,,,,,
Hawksburn,144.999,Higgins,assisted wheelchair access,Toorak-South Yarra Library,8/9/13,FALSE,340 Toorak Rd   SOUTH YARRA VIC 3141,,VIC,-37.8401,TRUE,FALSE,,,,,,,,,
Coral Park,145.275,Holt,assisted wheelchair access,Coral Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Coral Dr   HAMPTON PARK VIC 3976,,VIC,-38.043,FALSE,FALSE,,,,,,,,,
Endeavour Hills North,145.248,Holt,assisted wheelchair access,Chalcot Lodge Primary School 5231,7 Sep 2013 8:00-18:00,FALSE,Primrose Hill Cl   ENDEAVOUR HILLS VIC 3802,,VIC,-37.9696,FALSE,FALSE,,,,,,,,,
Cranbourne East,145.30578,Holt,assisted wheelchair access,Cranbourne East Secondary College,7 Sep 2013 8:00-18:00,FALSE,50 Stately Dr CRANBOURNE EAST VIC 3977,,VIC,-38.10545,FALSE,FALSE,,,,,,,,,
Courtney Gardens,145.283,Holt,assisted wheelchair access,Courtenay Gardens Primary School,7 Sep 2013 8:00-18:00,FALSE,Rosebank Drive   CRANBOURNE NORTH VIC 3977,,VIC,-38.0795,FALSE,FALSE,,,,,,,,,
Cranbourne,145.289,Holt,"Gymnasium, assisted wheelchair access",Cranbourne Primary School,7 Sep 2013 8:00-18:00,TRUE,Bakewell St   CRANBOURNE VIC 3977,Booth Reviews,VIC,-38.1122,FALSE,FALSE,,,,,,,,,
Cranbourne Park,145.277,Holt,assisted wheelchair access,Cranbourne Park Primary School,7 Sep 2013 8:00-18:00,FALSE,1 Tucker St   CRANBOURNE VIC 3977,,VIC,-38.1044,FALSE,FALSE,,,,,,,,,
Port Sorell,146.556,Lyons,assisted wheelchair access,Port Sorell Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Cnr Meredith & Darling St   PORT SORELL TAS 7307,,TAS,-41.1657,FALSE,FALSE,,,,,,,,,
Mullaley,149.9068246,New England,no wheelchair access,Mullaley Public School,7 Sep 2013 8:00-18:00,FALSE,Nombi St   MULLALEY NSW 2379,,NSW,-31.0989013,FALSE,FALSE,,,,,,,,,
Moore Creek,150.9227835,New England,no wheelchair access,Moore Creek Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,1019 Upper Moore Creek Rd   MOORE CREEK NSW 2340,,NSW,-30.9952988,FALSE,FALSE,,,,,,,,,
Moonbi,151.0747725,New England,assisted wheelchair access,Moonbi Public School,7 Sep 2013 8:00-18:00,FALSE,24-42 Charles St   MOONBI NSW 2353,,NSW,-31.0189618,FALSE,FALSE,,,,,,,,,
Garradunga,145.996,Kennedy,no wheelchair access,Garradunga Community Hall,7 Sep 2013 8:00-18:00,FALSE,Garradunga Rd   GARRADUNGA QLD 4860,,QLD,-17.4616,FALSE,FALSE,,,,,,,,,
Tamworth North,150.9175923,New England,full wheelchair access,McCarthy Catholic College,7 Sep 2013 8:00-18:00,FALSE,Tribe St TAMWORTH NSW 2340,,NSW,-31.0757076,FALSE,FALSE,,,,,,,,,
Happy Valley,139.492,Kennedy,assisted wheelchair access,Happy Valley State School,7 Sep 2013 8:00-18:00,FALSE,Brilliant St   MOUNT ISA QLD 4825,,QLD,-20.7458,FALSE,FALSE,,,,,,,,,
Manilla,150.72,New England,full wheelchair access,Manilla Small Town Hall,7 Sep 2013 8:00-18:00,FALSE,Manilla Street   MANILLA NSW 2346,,NSW,-30.7464,FALSE,FALSE,,,,,,,,,
Emerald Creek,145.475,Kennedy,no wheelchair access,Henderson's Residence,7 Sep 2013 8:00-18:00,FALSE,4265 Kennedy Hwy   EMERALD CREEK QLD 4880,,QLD,-16.9847,FALSE,FALSE,,,,,,,,,
Newling,151.677,New England,assisted wheelchair access,Newling Public School,7 Sep 2013 8:00-18:00,FALSE,80 Chapel St   ARMIDALE NSW 2350,,NSW,-30.5231,FALSE,FALSE,,,,,,,,,
Nemingha,151.0042734,New England,full wheelchair access,Nemingha Public School,7 Sep 2013 8:00-18:00,FALSE,145 Nundle Rd   NEMINGHA NSW 2340,,NSW,-31.1271941,FALSE,FALSE,,,,,,,,,
Longwood,138.72166,Mayo,"Nextdoor to CFS, no wheelchair access",Longwood Hall,7 Sep 2013 8:00-18:00,FALSE,Longwood Rd Nextdoor to CFS BRADBURY SA 5153,,SA,-35.05708,FALSE,FALSE,,,,,,,,,
Macclesfield,138.8375,Mayo,"Hall, assisted wheelchair access",Macclesfield Institute,7 Sep 2013 8:00-18:00,FALSE,Venables Rd   MACCLESFIELD SA 5153,,SA,-35.1735,FALSE,FALSE,,,,,,,,,
Langhorne Creek,139.037089,Mayo,assisted wheelchair access,Langhorne Creek Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Wellington Rd   LANGHORNE CREEK SA 5255,,SA,-35.296108,FALSE,FALSE,,,,,,,,,
Lenswood,138.82843,Mayo,assisted wheelchair access,Lenswood Uniting Church Hall,7 Sep 2013 8:00-18:00,FALSE,Cnr Swamp & Adelaide-Lobethal Rd   LENSWOOD SA 5240,,SA,-34.92024,FALSE,FALSE,,,,,,,,,
Kingscote,137.63313,Mayo,"Performing Arts Centre, full wheelchair access",Kingscote Area School,7 Sep 2013 8:00-18:00,FALSE,5 Centenary Rd   KINGSCOTE SA 5223,,SA,-35.651167,FALSE,FALSE,,,,,,,,,
Kingscote IVC PPVC,137.63313,Mayo,"Performing Arts Centre, full wheelchair access, exact latitude/longitude not provided by AEC",Kingscote Area School,7 Sep 2013 8:00-18:00,FALSE,5 Centenary Ave KINGSCOTE SA 5223,,SA,-35.651167,FALSE,FALSE,,,,,,,,,
Kangarilla,138.66,Mayo,"Assembly Room, full wheelchair access",Kangarilla Primary School,7 Sep 2013 8:00-18:00,FALSE,Mclaren Flat Rd   KANGARILLA SA 5157,,SA,-35.148,FALSE,FALSE,,,,,,,,,
Kersbrook,138.85,Mayo,"Computer Room - Room 2, assisted wheelchair access",Kersbrook Primary School,7 Sep 2013 8:00-18:00,FALSE,Bowden St   KERSBROOK SA 5231,,SA,-34.7831,FALSE,FALSE,,,,,,,,,
