stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
"Sausage sizzle, coffee,cakes, biscuits",115.807378,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 01:19:13.943806+00,2017-02-14 09:28:52.170326+00,,-31.970196,P&C sausgage sizzle/cake stall,,User-Submitted,"{""has_coffee"":true,""has_vego"":false,""has_halal"":false}",Public School,,,"117 Monash Avenue, NEDLANDS WA 6009",Nedlands,Hollywood Primary School,Nedlands,WA
"Bacon & Egg rolls, hot dogs, chocolates and cold drinks",115.817635,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 01:33:37.719918+00,2017-03-08 06:42:56.078427+00,,-32.345053,Year 6 Fundraiser,"Cold drinks, chocolates",User-Submitted,"{""has_bacon_and_eggs"":true,""has_free_text"":""Chocolates""}",Public School,,,"Makybe Drive, BALDIVIS WA 6171",Baldivis,Makybe Rise Primary School,Baldivis,WA
"sausages, drinks, cakes",115.89886,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 01:52:10.923965+00,2017-03-07 09:27:10.979431+00,http://www.rostratapandc.org.au/2017/election-day-sausage-sizzle-and-cake-stall-11th-march-2017-from-9am/,-32.05157,Rostrata PS Sausage Sizzle and Cake Stall,,,{},Public School,,,"Rostrata Avenue, WILLETTON WA 6155",Riverton,Rostrata Primary School,Riverton,WA
"Bacon and egg rolls, Sausage Sizzle, Cake stall and cold drinks ",116.0070374,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:25:32.534271+00,2017-03-08 12:25:32.534271+00,www.edneyps.wa.edu.au,-31.94738948,Edney Primary Sausage Sizzle,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"204 Newburn Road, HIGH WYCOMBE WA 6057",Forrestfield,Edney Primary School,Forrestfield,WA
"sausages, onion, rolls, bacon and egg rolls, cakes",115.78455,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:15:37.251855+00,2017-03-08 12:15:37.251855+00,http://hiltonprimary.com.au/,-32.06803,Primary school sausage sizzle and cake stall,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"21 Rennie Crescent North, HILTON WA 6163",Fremantle,Hilton Primary School,Fremantle,WA
Sausage Sizzle & Cool Drink,116.040604,FALSE,FALSE,FALSE,TRUE,,,2017-03-07 09:26:41.907865+00,2017-03-07 09:26:41.907865+00,,-31.905302,Clayton View Primary School P&C Sausage Sizzle,,,{},Public School,,,"211 Clayton Street, KOONGAMIA WA 6056",Midland,Clayton View Primary School,Midland,WA
,114.968171,FALSE,FALSE,FALSE,FALSE,,,,,,-30.067274,,,,,Community Hall,,,"Green Head Road, GREEN HEAD WA 6514",Moore,Green Head Community Centre,Moore,WA
"Sausage sizzle with onions, cold drinks, cake stall",115.917102,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:23:42.345227+00,2017-03-08 13:23:42.345227+00,,-31.886581,Hampton Park Primary P&C Sausage Sizzle,,,{},Public School,,,"Hamersley Place, MORLEY WA 6062",Morley,Hampton Park Primary School,Morley,WA
"Bacon and egg rolls, cakes and used book stall",115.812524,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 00:44:48.243242+00,2017-03-08 13:21:16.128291+00,,-31.984341,Primary school sizzle,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"35 Kingsway, NEDLANDS WA 6009",Nedlands,Nedlands Primary School,Nedlands,WA
,117.081741,FALSE,FALSE,FALSE,FALSE,,,,,,-34.362489,,,,,Community Hall,,,"55 Wingebellup Road, FRANKLAND RIVER WA 6396",Roe,Frankland River Community Centre,Roe,WA
,117.432647,FALSE,FALSE,FALSE,FALSE,,,,,,-33.563647,,,,,Community Hall,,,"31 Robinson Road, WOODANILLING WA 6316",Roe,Woodanilling Shire Hall,Roe,WA
"Sausage sizzle, drinks, cakes, slices, biscuits",115.7668558,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 09:16:33.011132+00,2017-03-09 09:16:33.011132+00,www.scarboroughps.wa.edu.au,-31.89706189,Scarborough Primary Sausage Sizzle,,User-Submitted,{},Public School,,,"Hinderwell Street, SCARBOROUGH WA 6019",Scarborough,Scarborough Primary School,Scarborough,WA
"Sausages, onions, bread, sauce",117.65395,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 04:50:31.774738+00,2017-03-10 13:34:44.999687+00,,-34.62045,Youth Care Sausage Sizzle,,User-Submitted,{},Community Hall,,,"McDonald Avenue, MOUNT BARKER WA 6286",Warren-Blackwood,Frost Park Pavilion,Warren-Blackwood,WA
,115.78447,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 06:01:04.821347+00,2017-03-11 06:01:04.821347+00,,-32.09019,,,Twitter,{},Public School,,,"26 Grandpre Crescent, HAMILTON HILL WA 6163",Fremantle,Southwell Primary School,Fremantle,WA
,121.488458,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 02:21:41.15962+00,2017-03-11 02:21:41.15962+00,https://www.facebook.com/photo.php?fbid=1257115121004336,-30.779727,,,,"{""has_bacon_and_eggs"":true}",Public School,,,"Lane Street, BOULDER WA 6432",Kalgoorlie,Boulder Primary School,Kalgoorlie,WA
,121.46585,FALSE,FALSE,FALSE,FALSE,,,,,,-30.77741,,,,,Public School,,,"235 Johnston Street , KALGOORLIE WA 6430",Kalgoorlie,O'Connor Primary School,Kalgoorlie,WA
"sausages, ice cream, coffee, popcorn, soft drinks",115.844298,FALSE,FALSE,FALSE,TRUE,,,2017-03-04 12:34:52.277063+00,2017-03-04 12:34:52.277063+00,,-32.166382,primary school sausage sizzle,,User-submitted,"{""has_coffee"":true,""has_free_text"":""Iccream, popcorn""}",Public School,,,"10 Eucalyptus Drive, HAMMOND PARK WA 6164",Kwinana,Hammond Park Primary School,Kwinana,WA
"A delicious assortment of sausages, bacon and egg rolls, cakes, and drinks.",115.85944,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 07:22:23.140841+00,2017-03-09 03:42:08.401618+00,https://www.facebook.com/YokinePrimarySchoolPc/,-31.90145,Yokine Primary School Sausage Sizzle and Cake Stall,,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"39 Woodrow Avenue, YOKINE WA 6060",Mount Lawley,Yokine Primary School,Mount Lawley,WA
Sausage sizzle and cold drinks!,115.722629,FALSE,FALSE,FALSE,TRUE,,,2017-03-07 12:51:06.191214+00,2017-03-07 12:51:06.191214+00,,-32.282611,P&C sausage sizzle,,User-submitted,{},Public School,,,"30 Bay View Street, ROCKINGHAM WA 6168",Rockingham,Rockingham Beach Primary School,Rockingham,WA
,117.906387,FALSE,FALSE,FALSE,FALSE,,,,,,-34.673803,,,,,Community Hall,,,"Porongurup Road, PORONGURUP WA 6324",Warren-Blackwood,Porongurup District Hall,Warren-Blackwood,WA
"Mondos sausage in a bun, drinks & icy poles, bake stall, colouring in comp, raffle & guess the lollies",115.876342,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 13:56:20.523242+00,2017-02-13 01:31:11.553287+00,,-31.925808,Mount Lawley PS Sausage sizzle & Bake Stall,,User-submitted,"{""has_vego"":true}",Public School,,,"92 Second Ave, MOUNT LAWLEY WA 6050",Mount Lawley,Mount Lawley Primary School,Mount Lawley,WA
"hot dogs, bacon & egg rolls, cold drinks, coffee, slice & cake, ice cream, cake stall, jams & preserves, fresh flowers, pot plants, kids activities, entertainment, preloved womens & kids clothes us sport shoes, second-hand books & toys",115.78194,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:51:29.991098+00,2017-03-08 12:51:29.991098+00,,-31.98586,Election Day Market,,,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"Bay View Terrace, CLAREMONT WA 6010","Cottesloe, Nedlands",Freshwater Bay Primary School,"Cottesloe, Nedlands",WA
"Bacon & Egg Rolls, Sausage Sizzle, Cake Stall, Drinks, Icy Poles to fundraise for resources for the kids through the P&C",116.046806,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 03:44:21.460843+00,2017-03-09 01:36:11.469068+00,https://www.facebook.com/Greenmount-Primary-School-WA-PC-138104063028929/,-31.897105,Greenmount Primary School Sausage Sizzle & Cake Stall,,User-Submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true,""has_free_text"":""Icy Poles""}",Public School,,,"50-68 Innamincka Road, GREENMOUNT WA 6056",Midland,Greenmount Primary School,Midland,WA
"Bacon & egg burgers, sausage sizzle, really good coffee and great cakes - enjoy them all in our beautiful outdoor learning area and say hi to our chickens while youre there : )",115.756978,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 07:27:32.85926+00,2017-03-09 07:27:32.85926+00,northfremantleps.wa.edu.au,-32.0345,North Fremantle Primary School P & C Sausage Sizzle & Cake Stall,,User-Submitted,"{""has_coffee"":true,""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"30 John Street, NORTH FREMANTLE WA 6159",Cottesloe,North Fremantle Primary School,Cottesloe,WA
Sausages,115.79141,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 05:43:23.663613+00,2017-03-08 13:15:06.834618+00,,-31.93674,Primary school sausage sizzle,,User-submitted,"{""has_vego"":false,""has_halal"":false}",Public School,,,"38 Chandler Avenue West, FLOREAT WA 6014",Churchlands,Floreat Park Primary School,Churchlands,WA
"sausages, egg & bacon Rolls, tea&coffee, fruit boxes and soft drinks",116.0038,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 07:34:36.622625+00,2017-03-04 12:33:43.006981+00,,-32.05484,East Maddington PS P&C ,,User-submitted,"{""has_coffee"":true,""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"79 Pitchford Avenue, MADDINGTON WA 6109",Thornlie,East Maddington Primary School,Thornlie,WA
